,log2FoldChange,pvalue,padj
ENSMUSG00000075467,0.32423755935067516,0.0019519536816179177,0.008024819496106887
ENSMUSG00000075470,-0.10356447465325655,0.08925514483414426,0.18860197168038956
ENSMUSG00000075486,-0.04865610835162275,0.5500096925843965,0.6962039553833317
ENSMUSG00000075511,0.6792722224795844,4.604183898765803e-05,0.0002773468404722795
ENSMUSG00000075514,0.2399323936985486,0.5399619155794384,0.6877709771991544
ENSMUSG00000075517,0.10948978972522315,0.07562543041757397,0.16632208265198356
ENSMUSG00000075528,0.064068282059298,0.5117231207310717,0.6642079091934237
ENSMUSG00000075543,0.45332859260518504,7.403477728477605e-11,8.93684852618966e-10
ENSMUSG00000075551,-2.3827605132628022,0.004432659837411715,0.016236259840996314
ENSMUSG00000075576,0.2637681322681483,0.6084411459306317,0.7435272164020122
ENSMUSG00000075585,-0.25739652427089676,0.5403573106494933,0.6881042988384631
ENSMUSG00000075588,0.16282281136628834,0.7832545491023954,0.8694550114446085
ENSMUSG00000075590,-0.09935818893583064,0.07098606140772916,0.15810064987276432
ENSMUSG00000075592,0.17539303960352573,0.5074160137095421,0.6605392778804066
ENSMUSG00000075595,-0.38196736579707813,4.013042494045666e-14,5.951715952504422e-13
ENSMUSG00000075600,0.43219227266252014,0.0030382367573783134,0.011744451000792133
ENSMUSG00000075602,0.414688535049091,0.004055653437437002,0.015030060830674475
ENSMUSG00000075611,-0.12441854391448207,0.8025873486341526,0.8825602617922138
ENSMUSG00000075700,-0.08876777262573744,0.0007677224408896111,0.003533949542306114
ENSMUSG00000075701,-0.1404098302009676,0.00525066717067621,0.01882606838088017
ENSMUSG00000075702,-0.2192245256492617,0.6052082055357044,0.7406904070761586
ENSMUSG00000075703,-0.4760386582864958,7.857770039195315e-28,2.0773306786838436e-26
ENSMUSG00000075704,-0.2814330699148979,0.00014138192146320608,0.0007745903071222281
ENSMUSG00000075705,0.3685378933281618,1.5481184056449063e-54,7.009208230132466e-53
ENSMUSG00000075706,-0.04433349240012773,0.0834749694962232,0.17946944075368193
ENSMUSG00000076036,-0.010960035266404305,0.7869337456842286,0.8717421324258309
ENSMUSG00000076128,-0.2345028631649735,0.32351814769423604,0.4867274100810086
ENSMUSG00000076136,-1.1085070033258155,0.1086805807436694,0.2189352147836002
ENSMUSG00000076258,-0.19644017263029287,0.47837591325364337,0.6364192783044378
ENSMUSG00000076270,1.511335992069847,0.047580297213330514,0.11560993643405228
ENSMUSG00000076281,-0.19644017263029287,0.47837591325364337,0.6364192783044378
ENSMUSG00000076431,1.8652923080183739,4.6114599511143296e-07,3.884142399631976e-06
ENSMUSG00000076432,-0.06375414251452202,0.148851192030171,0.2775275228486117
ENSMUSG00000076435,-0.24877520802964398,2.0445193873925265e-21,4.203107166704822e-20
ENSMUSG00000076437,0.5312887791589286,0.00662558666523988,0.023012920702955797
ENSMUSG00000076441,0.3285251069380004,0.0,0.0
ENSMUSG00000076490,0.20103104436301816,0.7660915735731457,0.857762550177373
ENSMUSG00000076498,1.3058047332707827,0.026941643784169383,0.0732052161886292
ENSMUSG00000076609,0.5966918383932798,0.00037123345323626547,0.0018458851157857334
ENSMUSG00000076612,1.2862785720256609,0.002179018834794964,0.008792961785258612
ENSMUSG00000076613,0.5815928857834135,0.02277710352302525,0.06384453545606152
ENSMUSG00000076614,-1.1615503348787661,0.06350028493457392,0.1449838655878271
ENSMUSG00000076617,1.13676816757842,1.0073978763979525e-20,1.9813013775424188e-19
ENSMUSG00000076655,2.662398895857043,0.00476865674553258,0.017313826811911584
ENSMUSG00000076928,-0.008556644169361522,0.9860622392573325,0.9918343349610448
ENSMUSG00000076934,1.1485686209741757,0.02396101381441335,0.06648707625462397
ENSMUSG00000077148,0.8146150821459388,0.31995369842015003,0.4830593731575099
ENSMUSG00000077450,-0.08684079864277246,0.06924694146788382,0.1549649991770776
ENSMUSG00000077903,-3.6155259557300745,0.0010118228087684338,0.004526668311960548
ENSMUSG00000078087,-0.20202432095530268,0.003561127857241387,0.013472250180825724
ENSMUSG00000078117,-1.8654094707785387,0.07957330286241848,0.1727407512504048
ENSMUSG00000078122,-0.631563994156704,0.06323261989925211,0.14452234176529286
ENSMUSG00000078126,0.16537525822858457,0.02040305554736176,0.05862698205764345
ENSMUSG00000078143,-0.23986819834259335,0.021439471924946617,0.060992077952690404
ENSMUSG00000078151,-1.846844721775593,0.002356446016687823,0.009391112558503691
ENSMUSG00000078153,-0.56094785917799,0.14061055887686,0.2662031169221142
ENSMUSG00000078154,-0.005831998735723224,0.9368033795777454,0.9638991920893577
ENSMUSG00000078173,-21.706398979172665,0.0001616466721438173,0.0008750571427869548
ENSMUSG00000078185,-0.39973695732023234,0.23351675616819786,0.38712178658657864
ENSMUSG00000078190,1.0283244002955383,0.017742307696229812,0.05235540682761698
ENSMUSG00000078193,-0.21811430739695922,7.533331899540699e-08,6.902499180831386e-07
ENSMUSG00000078201,-0.25982037367672145,0.12267650730111382,0.24002060527460353
ENSMUSG00000078202,-0.5488323478031881,0.07894804519355249,0.17164890434350893
ENSMUSG00000078234,0.5505587161328618,1.494804233439428e-14,2.2759647495139374e-13
ENSMUSG00000078238,0.6648397233875767,0.19201864067667257,0.3337734511829709
ENSMUSG00000078247,-0.36015303394186193,0.3950057121985364,0.5589307295970308
ENSMUSG00000078306,-0.3894846106254375,0.32764399866025085,0.4911132415075989
ENSMUSG00000078317,0.2973673624101836,0.11865407966953835,0.2338994300329421
ENSMUSG00000078348,-0.06541380966502286,0.5056813093008731,0.6590034383638202
ENSMUSG00000078349,0.6355860061235681,0.007758803872114319,0.026303946636269865
ENSMUSG00000078350,0.16501547437551367,0.43495423975934644,0.5963073636773769
ENSMUSG00000078377,-25.216362493194097,3.879179862302839e-37,1.2935347277342017e-35
ENSMUSG00000078427,-0.08504786823392887,0.4297366254739652,0.5915919536952785
ENSMUSG00000078429,-0.09044807170155533,0.06977914024583343,0.15588484246207818
ENSMUSG00000078435,0.3241391728880188,0.26794565643695784,0.4275209701384714
ENSMUSG00000078439,1.6291544773012718,0.002346495373406512,0.00935970761354129
ENSMUSG00000078440,-0.045794747728628904,0.6312216787623313,0.761837984553755
ENSMUSG00000078441,0.30704710624309256,0.00013324816474027327,0.0007334111997950371
ENSMUSG00000078451,-0.707214938243607,0.44278581213570567,0.603848613511453
ENSMUSG00000078452,-1.3101502384955417,1.254617941112592e-28,3.404226079584764e-27
ENSMUSG00000078453,0.16171151975042666,0.3233364144365062,0.4865014036141915
ENSMUSG00000078484,-0.18747644724389467,0.1701394833562997,0.30636616323045385
ENSMUSG00000078485,-0.023228956123493308,0.9664416199905086,0.9808632770860808
ENSMUSG00000078486,-1.2142640061172387,0.16128920762341134,0.2941346653080377
ENSMUSG00000078492,-1.737269455705848,0.0014265584287992943,0.006133287547266063
ENSMUSG00000078493,0.35245606715842454,0.358065827775253,0.5231549460605783
ENSMUSG00000078495,-0.20914494495896846,0.32429202068386725,0.4875819608174486
ENSMUSG00000078496,0.06082057146290859,0.5262582711204175,0.6765358523588871
ENSMUSG00000078502,0.23319236928153284,0.5325163603120657,0.6817746153792175
ENSMUSG00000078515,-0.39216039885826187,3.04161895162878e-67,1.560118106119493e-65
ENSMUSG00000078517,-0.10515489906973274,0.12104496622917789,0.23758113826751556
ENSMUSG00000078525,-0.3377413154494668,0.00666144088304056,0.023132250515803688
ENSMUSG00000078528,1.1352370844114597,0.20501801751590046,0.3501795743365403
ENSMUSG00000078546,0.3367592388927344,0.25166703970002213,0.40841457156289407
ENSMUSG00000078552,-0.06082347298423709,0.8930773210718974,0.9386127134124591
ENSMUSG00000078566,0.13478931163344077,1.5983530605172733e-06,1.2507335479638206e-05
ENSMUSG00000078570,0.05996767604779101,0.6963633895545249,0.8103681594431529
ENSMUSG00000078572,-0.036647780321297244,0.8230845162564632,0.8953429047053855
ENSMUSG00000078578,-0.034916221536365845,0.1538033142878641,0.2843795651844711
ENSMUSG00000078580,-0.198019641512344,0.28034734841143594,0.4398162601778453
ENSMUSG00000078584,-0.14639047714592485,0.0012333140806309532,0.005415567716399684
ENSMUSG00000078597,-1.346531479247438,0.0,0.0
ENSMUSG00000078606,0.16251514393030078,0.03955911996438099,0.10009066750738743
ENSMUSG00000078607,-0.07385919214628162,0.762289265861493,0.855366231240322
ENSMUSG00000078612,-0.3666317731321947,0.0022949920014522936,0.009188895619922708
ENSMUSG00000078616,-1.581583605390616,0.0030567596175085456,0.011813094301555555
ENSMUSG00000078619,0.2666787623018309,5.383294876927059e-08,5.003774208601858e-07
ENSMUSG00000078622,-0.02090285622364526,0.5598489517432641,0.7041423885030345
ENSMUSG00000078630,0.7104531514641024,0.23647437945121497,0.3906414118466976
ENSMUSG00000078636,-22.481853719364096,7.988359963745943e-07,6.557779333894256e-06
ENSMUSG00000078650,-1.2802502599072365,0.0,0.0
ENSMUSG00000078651,-0.9107852593250914,0.0004156328041081951,0.0020442672388105844
ENSMUSG00000078652,-0.09916124781349456,0.03307779675091438,0.08686649158655675
ENSMUSG00000078653,0.08033970763275669,0.8670732412085077,0.9230963847068094
ENSMUSG00000078656,0.24099524693212113,3.6049806626003435e-07,3.0682081835659703e-06
ENSMUSG00000078667,-0.6904248831397976,0.0005124285458276523,0.002462304487716503
ENSMUSG00000078670,0.07236290555209945,0.6760367039967661,0.7959065935134768
ENSMUSG00000078671,-0.5075948223005763,1.447039578989355e-21,2.9867438582909964e-20
ENSMUSG00000078672,-0.015902769194611414,5.813492665152042e-06,4.096509048712112e-05
ENSMUSG00000078673,0.2360790359816774,0.0,0.0
ENSMUSG00000078674,-0.6297232353686082,0.0,0.0
ENSMUSG00000078675,0.26905061527370233,1.7161714237357825e-95,1.0948748186387084e-93
ENSMUSG00000078676,0.049585811287482906,0.5117231207310717,0.6642079091934237
ENSMUSG00000078680,-0.20229575147791787,0.0,0.0
ENSMUSG00000078681,0.020021352753627913,0.8080500405797065,0.8854769377890616
ENSMUSG00000078683,0.28388774920809823,9.661789184733959e-264,1.21275092051307e-261
ENSMUSG00000078684,0.04227947101672353,0.5450434084063243,0.691789311277971
ENSMUSG00000078685,0.7543084545650907,0.29185969015826774,0.4529120269729114
ENSMUSG00000078686,0.2914802278113943,0.0,0.0
ENSMUSG00000078687,0.9511655339346068,7.298035329322755e-49,3.07014625202763e-47
ENSMUSG00000078688,0.2340387205579349,0.0,0.0
ENSMUSG00000078689,0.4687591721117036,0.010606820995871489,0.03408089684812901
ENSMUSG00000078695,0.481020600610561,1.4380047022235006e-10,1.692176417502182e-09
ENSMUSG00000078700,-0.3986176315649801,0.10625815969989706,0.21529130283552636
ENSMUSG00000078713,0.12797855173719602,0.20556965659428222,0.3509664854759619
ENSMUSG00000078716,0.028624217931177996,0.9069180657713063,0.9466505319074572
ENSMUSG00000078719,2.9204118736106817,1.8841637720428536e-12,2.5405768101807525e-11
ENSMUSG00000078722,-1.118173742377498,0.14469015001960167,0.2716283105730338
ENSMUSG00000078747,-1.2163924359236675,0.04382336249459208,0.10863662388471534
ENSMUSG00000078762,0.07007816390053805,0.6655180428842138,0.7891658273467678
ENSMUSG00000078763,-0.05168608383351926,0.9174514523131444,0.9535195538379425
ENSMUSG00000078765,0.08831209771494612,0.38058890113098287,0.5455307812237716
ENSMUSG00000078768,0.6634453078631691,0.22352945166350985,0.3746277902988415
ENSMUSG00000078771,0.19506836008153183,0.49359092506373203,0.6489825854470582
ENSMUSG00000078773,-0.1477974845866003,0.7284199960798825,0.8321181146487092
ENSMUSG00000078779,0.7761883753336702,0.004749080325627936,0.0172479536926299
ENSMUSG00000078780,0.34852097323415376,0.3965341882880553,0.5605284135670469
ENSMUSG00000078784,0.31240469341051974,0.07929539444727306,0.1722100991519832
ENSMUSG00000078786,0.016011882191520135,0.8956216962453272,0.9400070270789671
ENSMUSG00000078789,-0.07943426170348063,0.3607015485017365,0.5260103152279504
ENSMUSG00000078812,0.10565795369022145,2.227543697294398e-06,1.7008430832110883e-05
ENSMUSG00000078813,0.004177624755467389,0.9743031757695743,0.9853443423756358
ENSMUSG00000078816,-1.360503270352481,0.04286284196209317,0.10664938228086325
ENSMUSG00000078817,-1.4473962748949232,1.9937552042387043e-114,1.4519616319925166e-112
ENSMUSG00000078821,-0.26527930456442195,0.24152978268283415,0.39682646747262706
ENSMUSG00000078851,0.7156212905624019,0.00032157167766133654,0.0016171808245646173
ENSMUSG00000078853,0.42265771331019203,2.2678200247719364e-10,2.632546869357438e-09
ENSMUSG00000078861,0.036482081765631585,0.8276073477820677,0.8981667296130631
ENSMUSG00000078862,0.31681613896807265,0.0019575417930828213,0.00803575850662209
ENSMUSG00000078864,-0.8299149968345211,0.09609627561056967,0.1998693788429995
ENSMUSG00000078866,-0.16005129355003264,4.512363031139337e-05,0.0002725776855192066
ENSMUSG00000078867,0.7291469426523323,0.0015080231265759438,0.006436928131381254
ENSMUSG00000078868,1.265598348126068,0.06513758477040989,0.14782583731741264
ENSMUSG00000078870,-0.1352343951645515,0.5357770529494456,0.6840206665415108
ENSMUSG00000078875,0.052570941838943536,0.8541041345901466,0.9153487251101814
ENSMUSG00000078877,0.22278103709800012,0.1718395856528889,0.3087073961944324
ENSMUSG00000078878,-0.3247093587015463,0.04359119268203181,0.10820006813792428
ENSMUSG00000078879,0.06674843710111368,0.7040557024376993,0.8152029390982181
ENSMUSG00000078880,1.3163798797807547,0.004647090734219613,0.016921328737173724
ENSMUSG00000078881,2.385240970502015,1.0835457155490652e-11,1.3757288077600342e-10
ENSMUSG00000078886,0.21320739472832165,0.3732959324485746,0.5385773199769689
ENSMUSG00000078887,-1.939755352416897,2.2638788832754728e-05,0.00014448956626246393
ENSMUSG00000078891,0.12683986190809565,0.4200603124398937,0.5826653507099703
ENSMUSG00000078894,1.4328306083485525,2.6466611261328373e-30,7.483846360140087e-29
ENSMUSG00000078896,0.2967530860453806,0.19459323979674814,0.33660933995100695
ENSMUSG00000078897,-0.7046090949258741,0.000716981249528991,0.0033231682712332906
ENSMUSG00000078898,-0.2047493470281167,0.47590185094499027,0.6342756109063972
ENSMUSG00000078899,-0.02429911641939472,0.6681473624349356,0.7909467204901832
ENSMUSG00000078901,-0.3659258679350327,4.78354455631431e-06,3.43183756528516e-05
ENSMUSG00000078902,1.5852245196843504,0.04581215467999338,0.11235803909522125
ENSMUSG00000078903,0.32717352751760437,0.005128161105881602,0.01843391835010618
ENSMUSG00000078908,0.25379000256307144,0.008986536998605372,0.02970945283114954
ENSMUSG00000078915,-21.6995164331536,0.00016756528848049036,0.0009055094465699302
ENSMUSG00000078919,0.1782813879844405,0.009741426202247714,0.03180110662057145
ENSMUSG00000078920,-0.14617682962953554,0.044597025250626594,0.11009489492235754
ENSMUSG00000078921,-0.17877207516707844,0.21544059269901014,0.3638358467162566
ENSMUSG00000078922,-0.5132319115832082,3.991113851355393e-05,0.0002437452798697623
ENSMUSG00000078923,-0.00516115797358673,0.9081675657567199,0.9475063554343829
ENSMUSG00000078931,0.08075610293231086,0.4543104145753045,0.6147119663788733
ENSMUSG00000078933,-0.6025361830991429,0.3848578458395373,0.5494054814532239
ENSMUSG00000078936,0.42959108444862676,0.3794191624563118,0.5445147125855611
ENSMUSG00000078937,-1.142390424662702,1.254427712485489e-05,8.391295256959907e-05
ENSMUSG00000078941,-0.10627672450788937,0.42328587986263133,0.5857933577625641
ENSMUSG00000078942,-0.7679653713712005,8.197681827393226e-05,0.0004691030753636917
ENSMUSG00000078945,-0.33286151596633623,0.009830229800453325,0.032025515486220485
ENSMUSG00000078960,1.132765822486619,0.09987522431010538,0.20526804953723604
ENSMUSG00000078963,-0.32645778534494435,0.3211810870258292,0.48415493093065587
ENSMUSG00000078964,-0.3445070541574136,3.0959384852049874e-14,4.631607972197655e-13
ENSMUSG00000078965,21.98402204534665,3.274660379317121e-05,0.00020328701888330127
ENSMUSG00000078967,0.216183279697385,0.8151639839864715,0.8908785457544695
ENSMUSG00000078970,-0.07151656768791795,0.5125621297556868,0.6646434892670954
ENSMUSG00000078974,-0.4551776453088748,0.029004707613461404,0.07779248103971029
ENSMUSG00000078994,-0.21353410246422114,0.547697709682018,0.6941651581693217
ENSMUSG00000078995,-0.0646396273159963,0.8400978602494914,0.9064800591503549
ENSMUSG00000079002,0.08545995067512191,0.38284837350734235,0.5474987067969488
ENSMUSG00000079003,0.2061545335311998,0.21548623046757948,0.36387311737820843
ENSMUSG00000079012,0.10541564429522254,5.4292596718390916e-08,5.040429348979179e-07
ENSMUSG00000079014,-0.48523273781450127,0.42492325124177543,0.5871646000108987
ENSMUSG00000079015,-0.176322356084371,0.0,0.0
ENSMUSG00000079017,0.18291391354774802,0.3211510770478925,0.48415493093065587
ENSMUSG00000079018,1.164836972830368,0.004191548132324221,0.015474249549247645
ENSMUSG00000079020,0.306423813607134,0.006834415713326438,0.023589658886216607
ENSMUSG00000079036,-0.49712096210360057,5.660213922482403e-05,0.0003358495109500608
ENSMUSG00000079037,0.24285369572627347,0.0013700607319409883,0.005933342956644297
ENSMUSG00000079038,0.3835391860802675,0.6682771290738652,0.790949574291313
ENSMUSG00000079043,-0.2215201969812461,0.04235168877390352,0.1055476550412101
ENSMUSG00000079045,0.3833646495907397,0.014345031799638813,0.04387340450765127
ENSMUSG00000079055,-0.1689288779606599,0.8181653606292717,0.8924441855839569
ENSMUSG00000079056,0.6602115863391348,0.29381280216916006,0.45493690228559447
ENSMUSG00000079057,0.056574459426519424,0.0005647267656713481,0.0026909927577777604
ENSMUSG00000079065,-0.4098862415843908,1.1423861065477076e-05,7.695156674952032e-05
ENSMUSG00000079076,0.3791741409659745,0.676357287719519,0.7960875325990435
ENSMUSG00000079083,0.08928867878104359,0.6776435927472277,0.7970546570489448
ENSMUSG00000079084,0.04988671264502605,0.7960042639197908,0.8780730087637647
ENSMUSG00000079104,0.06651852184400188,0.3520064215116958,0.5167226745128142
ENSMUSG00000079105,2.7734281583042963,6.092575708963532e-14,8.966947223135174e-13
ENSMUSG00000079108,-0.10336666964994173,0.11209641221922695,0.22414926929836093
ENSMUSG00000079109,0.34005737594688784,0.13340904579546842,0.25576831715338844
ENSMUSG00000079110,0.2282539964398976,0.3575279987155152,0.5227914386208756
ENSMUSG00000079111,0.12293887368847298,0.0015156359144180298,0.006460920314510281
ENSMUSG00000079139,0.15879089737212293,0.22837914801515283,0.3808127947084939
ENSMUSG00000079144,-0.2911040728898395,0.0457646979616556,0.11227731953440344
ENSMUSG00000079164,0.199058601130936,0.10089073800765992,0.20698530832601994
ENSMUSG00000079165,0.4214316298582909,0.21017049868031817,0.3570447105111611
ENSMUSG00000079177,0.5720212618224385,0.34544959595480806,0.5099824356422148
ENSMUSG00000079179,-0.35060169805177904,0.0011700513311244908,0.005170126646030627
ENSMUSG00000079184,0.10250519638777651,0.2308811437711313,0.38394808042680917
ENSMUSG00000079192,0.935895233555441,0.25317011075536805,0.4099741283776093
ENSMUSG00000079197,0.12014857334576325,0.01790325699839058,0.05269940606256476
ENSMUSG00000079215,0.13912536390585667,0.03821812071907997,0.09730368828856788
ENSMUSG00000079224,-0.0019962390388288376,0.9911847171048208,0.994340535892224
ENSMUSG00000079225,-0.07586296319808379,0.24990180906676124,0.4065578535491809
ENSMUSG00000079227,0.4066203208263639,0.020437349581366646,0.05871459623868992
ENSMUSG00000079242,-0.3572775039371593,0.24033957904553688,0.3955023194291243
ENSMUSG00000079243,1.198664410849952,1.618163464721306e-06,1.2636735322120507e-05
ENSMUSG00000079254,0.024335197130987658,0.902475903343039,0.9438643457331783
ENSMUSG00000079260,0.06133864134651866,0.6942330311346054,0.808864520993674
ENSMUSG00000079263,1.0632837680611054,0.0846851986549593,0.18164139789301426
ENSMUSG00000079283,-0.4917312471274315,0.0800641694031364,0.17358667482306178
ENSMUSG00000079293,-0.04832442616315113,0.7552550211378224,0.8507502021995359
ENSMUSG00000079297,-0.2856973472526894,0.030776159243142566,0.08188060013008411
ENSMUSG00000079298,1.0079380199007633,0.2710620057628844,0.43037966482668494
ENSMUSG00000079311,1.5330253535281946,0.012381730787747782,0.038822408942331035
ENSMUSG00000079316,-0.26309843966574414,5.735613525308986e-06,4.0471726333293165e-05
ENSMUSG00000079317,0.5543926046777231,0.00030222084444292256,0.001534455164492407
ENSMUSG00000079334,-0.3622669699904149,9.188423678316697e-12,1.174338354052413e-10
ENSMUSG00000079339,-0.5610427856385858,0.4503000398282446,0.6109660176560566
ENSMUSG00000079355,0.5003526058154827,0.04428841134810562,0.10950813305627845
ENSMUSG00000079357,0.7401132890744841,0.408163714446672,0.5717847370785019
ENSMUSG00000079362,-0.028602931503631735,0.716724444058662,0.8246150005083599
ENSMUSG00000079363,-0.20664936883917914,0.14805630875134523,0.2764350406109589
ENSMUSG00000079415,-0.18132092753202936,0.6349078942611679,0.7648474956456421
ENSMUSG00000079418,0.19489847807934735,0.06182295512060053,0.14207868474351765
ENSMUSG00000079419,-0.32409609872545625,0.1021865605411317,0.20876780576876172
ENSMUSG00000079426,0.06931643644737172,0.2723455120482031,0.43162901489076666
ENSMUSG00000079427,-0.25545717440195315,0.0058700023926155365,0.020775929061599897
ENSMUSG00000079429,0.08576147825815733,0.5509310570834081,0.6970273367459425
ENSMUSG00000079434,0.6761883774855683,0.013818710409546638,0.04253330741885777
ENSMUSG00000079435,-0.03665840300827183,0.5088644958612001,0.6618110480668071
ENSMUSG00000079437,-0.025727008362933332,0.8258695990318958,0.8970452187599155
ENSMUSG00000079442,-0.1909442242323893,0.6101973201051079,0.7452603769561553
ENSMUSG00000079444,1.9003974174457965,0.0012266890981903747,0.005389542682686737
ENSMUSG00000079450,0.5062055467856662,0.31030969191799396,0.47326596201935284
ENSMUSG00000079457,0.7110408551343723,0.017573404335057212,0.05195629826291618
ENSMUSG00000079465,-1.4572529317886835,0.000446549225809704,0.0021769098507344554
ENSMUSG00000079467,-0.6848816516031634,0.33765580867814293,0.5014976460011399
ENSMUSG00000079469,0.45325291937131396,0.00010473141027282895,0.0005888376705033525
ENSMUSG00000079470,0.501971492567079,1.400529833319403e-05,9.292127243927057e-05
ENSMUSG00000079477,-0.02916977233093871,0.27317290175455344,0.4324098039509039
ENSMUSG00000079478,-0.03346249374857882,0.7855490368504611,0.8707705040159583
ENSMUSG00000079480,-0.18186828641740085,0.26221610020383135,0.4209143658813633
ENSMUSG00000079481,0.6194276660258339,0.00613695153470937,0.021587695316559116
ENSMUSG00000079484,-0.06551508320598055,0.17225360092870418,0.3092245473895217
ENSMUSG00000079487,-0.29122734934119077,1.7611085867992761e-06,1.3683822582583807e-05
ENSMUSG00000079491,0.18369386287733508,0.43569100499793345,0.5967875590715678
ENSMUSG00000079494,0.3831917107003614,0.001070394409803594,0.004765230476631398
ENSMUSG00000079495,1.0008738436119604,0.023999541957838207,0.06657005538754296
ENSMUSG00000079499,0.08063542088045855,0.7871075310560411,0.8718720886765834
ENSMUSG00000079505,0.34589734690038987,0.2768238315823613,0.43588813215707045
ENSMUSG00000079507,1.9486226083132436,2.184262895778265e-27,5.677244923892362e-26
ENSMUSG00000079508,-0.19954088901744843,0.06439263159426564,0.14657693539186012
ENSMUSG00000079509,-0.1448027330314679,0.04941479549788144,0.11894528027623816
ENSMUSG00000079511,0.1995720679754968,0.31554472783939536,0.4786025201996684
ENSMUSG00000079523,0.9700619697397904,9.999820048669163e-07,8.074645488044101e-06
ENSMUSG00000079534,-0.27891642804379346,0.7417511060215132,0.8418035376261498
ENSMUSG00000079547,-0.091399817895326,0.591960819510188,0.7298736378967312
ENSMUSG00000079550,0.19215046778462885,0.45660695381103344,0.6171909262728545
ENSMUSG00000079553,2.6034790768869422,0.0017304188901203872,0.0072263828089176784
ENSMUSG00000079555,-0.12664931790967313,0.435506635331137,0.5967875590715678
ENSMUSG00000079557,-0.08357877930172353,0.09916806969786622,0.2042497102541831
ENSMUSG00000079560,0.89997761433913,0.0896506207966291,0.18931964635195686
ENSMUSG00000079562,-0.023173736007296487,0.736917997790598,0.8381668607550495
ENSMUSG00000079563,0.39095103176895846,2.2726680089283387e-29,6.276873236108161e-28
ENSMUSG00000079575,-0.6980425600899366,0.18152199006994474,0.320837779586706
ENSMUSG00000079592,-0.480345277271739,0.26433496170101817,0.4231716584095831
ENSMUSG00000079605,0.6273802137114431,0.0019522781285949524,0.008024819496106887
ENSMUSG00000079608,-0.4414887565333345,0.5397080588660315,0.6875909591159556
ENSMUSG00000079610,-0.04920442670732795,0.8347528263854517,0.9023770400899725
ENSMUSG00000079614,-0.13298355539283363,0.009172433456448218,0.030220486584315844
ENSMUSG00000079615,0.44255701477030246,0.4174543028100498,0.5803173987244796
ENSMUSG00000079641,-0.1800634199489511,0.016991954761006966,0.05049832330224958
ENSMUSG00000079645,0.3137072542159314,0.5345936350147069,0.6831529866424233
ENSMUSG00000079658,0.0006723717167023534,0.9937665902783148,0.9955721489395174
ENSMUSG00000079659,-0.16787236518997936,0.000100547130012614,0.0005671710413828087
ENSMUSG00000079662,0.595720845843745,3.217313511453887e-05,0.0002000487446771509
ENSMUSG00000079669,1.042328436687705,0.24367758241202858,0.3988273290426491
ENSMUSG00000079671,0.446716132612302,0.1471545727529932,0.2750840838761911
ENSMUSG00000079677,0.17506193045001925,0.16654648565458258,0.30147308679908696
ENSMUSG00000079685,0.2941804530862616,0.6287703632524371,0.7600677762491682
ENSMUSG00000079709,0.8169295112954958,4.572438086031827e-05,0.0002758453277496934
ENSMUSG00000079716,-1.3106586815172425,0.0024784810496500725,0.00981664159198242
ENSMUSG00000079733,1.0516095736010491,0.12071496161614659,0.23705396748813118
ENSMUSG00000079737,-0.6208464449383307,0.0034462210340050117,0.013134091963466646
ENSMUSG00000079834,0.08084420458266209,0.3633286464719343,0.5289678984145484
ENSMUSG00000079845,-0.285555355656325,0.3912326671489662,0.555577736213474
ENSMUSG00000079884,0.07907704761357898,0.11915866426878476,0.23455302149190174
ENSMUSG00000079941,0.9107035889678952,0.3345833928774043,0.4984734205866217
ENSMUSG00000080058,-0.17097155335460237,0.25649114443545556,0.4138328747976799
ENSMUSG00000080059,1.3315503788299756,0.058257687588306975,0.13549871025547927
ENSMUSG00000080078,1.9635054122857047,0.0018189458294263633,0.007557240220805604
ENSMUSG00000080115,0.09220314566323035,0.9151473399756633,0.9522145694759582
ENSMUSG00000080186,2.8448345214359407,0.0018318063065529441,0.0076024885932448666
ENSMUSG00000080198,0.6381920069379025,0.4265933526569621,0.5886076413844438
ENSMUSG00000080242,0.6260653359968534,0.07923590204953339,0.17212448225580357
ENSMUSG00000080268,0.12250060983749042,0.23557829273166622,0.3895355319143402
ENSMUSG00000080303,1.3209365227137202,0.059004612020659285,0.1369883015017983
ENSMUSG00000080316,-0.7029666505603454,0.0034291636171252158,0.01307553891943596
ENSMUSG00000080700,1.6523021445764041,0.021029561732944423,0.05999175971820564
ENSMUSG00000080717,0.4627243584731172,0.35666286716440954,0.5218459065723388
ENSMUSG00000080720,0.7469771711676257,0.1894769758199274,0.3309354278855715
ENSMUSG00000080727,0.2670284458001631,0.5327411898639318,0.6818774205428719
ENSMUSG00000080738,-0.37854833958883427,0.5680668821460553,0.7112468245440716
ENSMUSG00000080743,2.388461162202054,0.0157950184613568,0.047471148535115366
ENSMUSG00000080772,21.846033933824206,7.510068312144763e-05,0.0004343223777651765
ENSMUSG00000080776,1.5834836187438448,0.04622298434034876,0.11309614187490405
ENSMUSG00000080783,-1.0095524878987452,0.2775460524325608,0.4368025997458008
ENSMUSG00000080823,-1.3375319850043672,0.010056403495340115,0.032649725980396484
ENSMUSG00000080848,-0.07338632796881095,0.14995054207421382,0.27922885286259647
ENSMUSG00000080870,-0.7783263040648387,0.03606211381361565,0.09301085452195322
ENSMUSG00000080875,-1.0544685926611683,0.004421818179253144,0.016200391758303106
